aid,sid,cid,acname,acvalue_uM,aidname,cid_1,patentid,cid_2,inchi,inchikey,cmpdsynonym,smiles,exp_type
1453930,,CHEMBL832647,pIC50,3.5850266520291822,Antagonistic activity against human Melanin-concentrating hormone receptor 1 stably transfected CHO cells was determined using IP3 assay,CHEMBL832647,,CHEMBL832647,,,,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1OC,antagonist
1453935,,CHEMBL829914,pInhibition,4.102372908709558,Inhibitory activity against Dopamine receptor D2 at 10 uM,CHEMBL829914,,CHEMBL829914,,,,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1OC,inhibitory activity
1604117,,CHEMBL881496,pIC50,4.698970004336019,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(Cl)cnc1NCc1ncc[nH]1,inhibitory activity
1605751,,CHEMBL871630,pIC50,2.580044251510242,Displacement of 150p M [125I]MCH from human MCH1R expressed in CHO-K1 cells,CHEMBL871630,,CHEMBL871630,,,,CCN1CCN(c2cc(C)c3cc(NC(=O)c4cc(Cl)ccc4OC)ccc3n2)CC1,displacement
1604061,,CHEMBL881496,pIC50,4.045757490560675,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,COc1ccc(NCc2cncn2C)c(C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,inhibitory activity
1604094,,CHEMBL881496,pIC50,4.698970004336019,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,CC(C)Nc1ncc(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)OCO3)CC1,inhibitory activity
1605790,,CHEMBL871630,pIC50,4.086186147616283,Displacement of 150p M [125I]MCH from human MCH1R expressed in CHO-K1 cells,CHEMBL871630,,CHEMBL871630,,,,Cc1cc(N2CCCCC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,displacement
1429616,,CHEMBL874561,pIC50,3.3279021420642825,Inhibitory activity against neuropeptide Y receptor type 5 by using [125I]PYY as radioligand expressed in COS-1 cells,CHEMBL874561,,CHEMBL874561,,,,CN(C)c1nc(NCC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,inhibitory activity
1429615,,CHEMBL832373,pIC50,2.8239087409443187,"Inhibitory activity against human CA-MCH-R1 (Melanin-concentrating hormone receptor 1) by using [125I](Phe13,Tyr19)MCH as radioligand expressed in HEK293 cells",CHEMBL832373,,CHEMBL832373,,,,CN(C)c1nc(NCC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,inhibitory activity
1429617,,CHEMBL831139,pIC50,5.00436480540245,Inhibitory activity against alpha-2A adrenergic receptor by using [3H]MK-912 as radioligand expressed in COS-1 cells,CHEMBL831139,,CHEMBL831139,,,,CN(C)c1nc(NCC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,inhibitory activity
19288532,,CHEMBL4410510,pIC50,5.920818753952375,Antagonist activity at MCHR1 (unknown origin) expressed in CHO cells co-expressing aequorin incubated for 10 mins by luminescence assay,CHEMBL4410510,,CHEMBL4410510,,,,CN(C)CCC(CNC(=O)Nc1cccc(F)c1)c1ccc(-c2cccc(C#N)c2)cc1,antagonist activity
1421733,,CHEMBL829854,pKi,4.657577319177793,Displacement of [125I]MCH from human Melanin-concentrating hormone 1 (MCH1) receptor modified for optimal expression in HEK293 cells,CHEMBL829854,,CHEMBL829854,,,,CN(C(=O)Nc1ccc(-c2ccccc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccc(Cl)cc3)C2)C1,displacement
19288588,,CHEMBL4410510,pIC50,3.5528419686577806,Antagonist activity at MCHR1 (unknown origin) expressed in CHO cells co-expressing aequorin incubated for 10 mins by luminescence assay,CHEMBL4410510,,CHEMBL4410510,,,,COc1cc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)cc2c1OCO2,antagonist activity
1605918,,CHEMBL871630,pIC50,3.3809066693732572,Displacement of 150p M [125I]MCH from human MCH1R expressed in CHO-K1 cells,CHEMBL871630,,CHEMBL871630,,,,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
1605917,,CHEMBL871627,pIC50,3.8013429130455774,Displacement of 15 pM [125I]MCH from human MCH1R expressed in CHO-K1 in whole-cell binding assay,CHEMBL871627,,CHEMBL871627,,,,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
1604053,,CHEMBL881496,pIC50,4.698970004336019,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,COc1ccc(NCC2CCOC2)c(C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,inhibitory activity
1604073,,CHEMBL881496,pIC50,3.3872161432802645,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1ccccc1NCc1c[nH]cn1,inhibitory activity
1605788,,CHEMBL871630,pIC50,3.6497519816658373,Displacement of 150p M [125I]MCH from human MCH1R expressed in CHO-K1 cells,CHEMBL871630,,CHEMBL871630,,,,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)CCC(=O)Nc3ccc(F)cc3)cc12,displacement
1604127,,CHEMBL881496,pIC50,5.045757490560675,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(Cl)cnc1NCc1c[nH]cn1,inhibitory activity
1604112,,CHEMBL881496,pIC50,3.3872161432802645,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,O=C(NC1CCN(Cc2ccc(Cl)cc2)CC1)c1cc(Cl)cnc1NCC1CC1,inhibitory activity
1605872,,CHEMBL871627,pIC50,5.214670164989233,Displacement of 15 pM [125I]MCH from human MCH1R expressed in CHO-K1 in whole-cell binding assay,CHEMBL871627,,CHEMBL871627,,,,CNCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1,displacement
1605873,,CHEMBL871630,pIC50,5.161150909262744,Displacement of 150p M [125I]MCH from human MCH1R expressed in CHO-K1 cells,CHEMBL871630,,CHEMBL871630,,,,CNCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1,displacement
1605875,,CHEMBL871632,pIC50,5.167491087293763,Displacement of 15 pM [125I]-MCH from human MCH2R expressed in CHO-K1 in whole-cell binding assay,CHEMBL871632,,CHEMBL871632,,,,CNCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1,displacement
1604071,,CHEMBL881496,pIC50,4.154901959985743,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,COc1ccc(NCc2c[nH]cn2)c(C(=O)NC2CCN(Cc3ccc4ncccc4c3)CC2)c1,inhibitory activity
1604055,,CHEMBL881496,pIC50,5.045757490560675,Inhibitory activity towards melanin-concentrating hormone receptor 1 in IMR32 cells,CHEMBL881496,,CHEMBL881496,,,,COc1ccc(NCc2cncnc2)c(C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,inhibitory activity
1887546,,CHEMBL906592,pActivity,4.180456064458131,"Ex vivo displacement of [125I]S36057 binding from mouse brain MCHR1 at 30 mg/kg, po after 24 hrs",CHEMBL906592,,CHEMBL906592,,,,CC(C)N(CCF)CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,displacement
1887499,,CHEMBL906590,pKi,4.920818753952375,Displacement of [125I]MCH from MCHR1 expressed in CHO cells,CHEMBL906590,,CHEMBL906590,,,,CC(C)N(CCF)CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,displacement
1887511,,CHEMBL906591,pActivity,4.0915149811213505,"Ex vivo displacement of [125I]S36057 binding from mouse brain MCHR1 at 30 mg/kg, po after 6 hrs",CHEMBL906591,,CHEMBL906591,,,,CC(C)N(CCF)CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,displacement
1887613,,CHEMBL906590,pKi,4.7447274948966935,Displacement of [125I]MCH from MCHR1 expressed in CHO cells,CHEMBL906590,,CHEMBL906590,,,,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CNS(C)(=O)=O)c3)CC2C1)C(C)C,displacement
1887609,,CHEMBL906590,pKi,4.337242168318426,Displacement of [125I]MCH from MCHR1 expressed in CHO cells,CHEMBL906590,,CHEMBL906590,,,,CCN(CC)Cc1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,displacement
16484326,,CHEMBL3774040,pIC50,3.853871964321762,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3cnc(OCc4ccc(Cl)cc4)cc3=O)cn12,displacement
16484312,,CHEMBL3774039,pIC50,3.8239087409443187,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3cnc(OCc4ccc(Cl)cc4)cc3=O)cn12,displacement
16484281,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1oc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc2c1C,displacement
16484318,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1oc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc2c1C,displacement
16484905,,CHEMBL3774043,pIC50,3.853871964321762,Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH (4 to 19 residues)-stimulated intracellular calcium mobilization after 24 hrs by fluorometric analysis,CHEMBL3774043,,CHEMBL3774043,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)nc3=O)cn12,antagonist activity
16484311,,CHEMBL3774039,pIC50,4.431798275933005,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)nc3=O)cn12,displacement
16484327,,CHEMBL3774040,pIC50,4.522878745280337,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)nc3=O)cn12,displacement
16484290,,CHEMBL3774039,pIC50,4.6020599913279625,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccsc4)cc3=O)cn12,displacement
16484894,,CHEMBL3774040,pIC50,4.267606240177031,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccsc4)cc3=O)cn12,displacement
16484334,,CHEMBL3774040,pIC50,4.096910013008056,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C,displacement
16484304,,CHEMBL3774039,pIC50,4.107905397309519,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2c1C,displacement
16484898,,CHEMBL3774040,pIC50,4.552841968657781,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484286,,CHEMBL3774039,pIC50,4.327902142064282,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484336,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484302,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484295,,CHEMBL3774039,pIC50,3.619788758288394,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccn4)cc3=O)cn12,displacement
16484343,,CHEMBL3774040,pIC50,3.8239087409443187,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccn4)cc3=O)cn12,displacement
16484283,,CHEMBL3774040,pIC50,5.200659450546418,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cn12,displacement
16484320,,CHEMBL3774039,pIC50,5.522878745280337,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cn12,displacement
16484296,,CHEMBL3774039,pIC50,3.744727494896694,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(CC#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484342,,CHEMBL3774040,pIC50,3.769551078621726,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(CC#N)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484896,,CHEMBL3774040,pIC50,4.823908740944319,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)cn12,displacement
16484288,,CHEMBL3774039,pIC50,4.769551078621726,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)cn12,displacement
16484299,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C(=O)C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484339,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C(=O)C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484319,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)cc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cn12,displacement
16484282,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)cc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cn12,displacement
16484306,,CHEMBL3774039,pIC50,3.3872161432802645,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(C)C)cc4)cc3=O)cn12,displacement
16484332,,CHEMBL3774040,pIC50,3.619788758288394,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(C)C)cc4)cc3=O)cn12,displacement
16484293,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccncc4)cc3=O)cn12,displacement
16484891,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccncc4)cc3=O)cn12,displacement
16484316,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3=O)cn12,displacement
16484322,,CHEMBL3774040,pIC50,3.0222763947111524,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3=O)cn12,displacement
16484313,,CHEMBL3774039,pIC50,4.036212172654444,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ncc(OCc4ccc(Cl)cc4)cc3=O)cn12,displacement
16484325,,CHEMBL3774040,pIC50,3.958607314841775,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ncc(OCc4ccc(Cl)cc4)cc3=O)cn12,displacement
16484310,,CHEMBL3774039,pIC50,3.677780705266081,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1cn(-c2ccc3nc(C4CC4)c(C)n3c2)c(=O)cc1OCc1ccc(Cl)cc1,displacement
16484328,,CHEMBL3774040,pIC50,3.8239087409443187,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1cn(-c2ccc3nc(C4CC4)c(C)n3c2)c(=O)cc1OCc1ccc(Cl)cc1,displacement
16484341,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,COCc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C,displacement
16484297,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,COCc1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C,displacement
16484899,,CHEMBL3774040,pIC50,4.721246399047171,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cn4)cc3=O)cn12,displacement
16484285,,CHEMBL3774039,pIC50,4.619788758288394,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cn4)cc3=O)cn12,displacement
16484344,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4cccnc4)cc3=O)cn12,displacement
16484294,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4cccnc4)cc3=O)cn12,displacement
16484298,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(CO)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484340,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(CO)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn12,displacement
16484309,,CHEMBL3774039,pIC50,4.026872146400302,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc4c(c3=O)CCC(c3ccc(Cl)cc3)O4)cn12,displacement
16484329,,CHEMBL3774040,pIC50,4.207608310501746,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc4c(c3=O)CCC(c3ccc(Cl)cc3)O4)cn12,displacement
16484906,,CHEMBL3774043,pIC50,4.376750709602099,Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH (4 to 19 residues)-stimulated intracellular calcium mobilization after 24 hrs by fluorometric analysis,CHEMBL3774043,,CHEMBL3774043,,,,Cc1c(C2CC2)nc2ccc(-n3ccc4oc(-c5ccc(Cl)cc5)cc4c3=O)cn12,antagonist activity
16484308,,CHEMBL3774039,pIC50,5.167491087293763,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3ccc4oc(-c5ccc(Cl)cc5)cc4c3=O)cn12,displacement
16484330,,CHEMBL3774040,pIC50,4.958607314841775,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3ccc4oc(-c5ccc(Cl)cc5)cc4c3=O)cn12,displacement
16484300,,CHEMBL3774039,pIC50,3.0,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,CC(=O)c1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C,displacement
16484338,,CHEMBL3774040,pIC50,3.0,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,CC(=O)c1nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cn2c1C,displacement
16484324,,CHEMBL3774040,pIC50,3.619788758288394,Displacement of [125I]-MCH (4 to 19 residues) from rat MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774040,,CHEMBL3774040,,,,Cc1c(C2CC2)nc2ccc(-n3cccc(Oc4ccc(OC(F)(F)F)cc4)c3=O)cn12,displacement
16484314,,CHEMBL3774039,pIC50,3.5686362358410126,Displacement of [125I]-MCH (4 to19 residues) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting analysis,CHEMBL3774039,,CHEMBL3774039,,,,Cc1c(C2CC2)nc2ccc(-n3cccc(Oc4ccc(OC(F)(F)F)cc4)c3=O)cn12,displacement
